Boro;Offense;Law Cat;Latitude;Longitude
BROOKLYN;OTHER;FELONY;40.641709157;-73.958894969
BROOKLYN;ASSAULT;VIOLATION;40.68354911;-73.988492488
BRONX;THEFT&FRAUD;MISDEMEANOR;40.844250457;-73.878258241
MANHATTAN;THEFT&FRAUD;FELONY;40.805065604;-73.939035658
QUEENS;THEFT&FRAUD;FELONY;40.734504575;-73.883145963
QUEENS;THEFT&FRAUD;FELONY;40.688246489;-73.828021892
MANHATTAN;THEFT&FRAUD;FELONY;40.721443908;-74.001830507
BROOKLYN;ASSAULT;VIOLATION;40.648813779;-73.898651359
BROOKLYN;DRIVING;MISDEMEANOR;40.652651734;-73.949770377
BROOKLYN;ASSAULT;MISDEMEANOR;40.680577107;-73.974918661
BROOKLYN;THEFT&FRAUD;FELONY;40.651698159;-73.868446756
QUEENS;THEFT&FRAUD;FELONY;40.757702153;-73.864620604
BRONX;THEFT&FRAUD;FELONY;40.835690152;-73.892523162
BRONX;PUBLIC ORDER;MISDEMEANOR;40.874213956;-73.875292577
QUEENS;ASSAULT;VIOLATION;40.755273502;-73.858153796
MANHATTAN;THEFT&FRAUD;FELONY;40.725771261;-73.983748095
BRONX;PUBLIC ORDER;FELONY;40.850775078;-73.919471155
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.653515466;-73.886743997
MANHATTAN;DRIVING;MISDEMEANOR;40.759628123;-73.961966237
MANHATTAN;THEFT&FRAUD;FELONY;40.825817778;-73.948974825
BROOKLYN;ASSAULT;MISDEMEANOR;40.636697925;-73.922954205
BROOKLYN;WEAPONS;FELONY;40.681013375;-73.994344531
BROOKLYN;ASSAULT;MISDEMEANOR;40.683613694;-73.967425151
BRONX;ASSAULT;FELONY;40.846971842;-73.882229127
STATEN ISLAND;OTHER;FELONY;40.628809737;-74.138244289
BROOKLYN;HEALTH&DRUGS;MISDEMEANOR;40.677292057;-73.906521555
BROOKLYN;DRIVING;MISDEMEANOR;40.649448124;-73.963077726
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.636465655;-73.995998488
MANHATTAN;THEFT&FRAUD;FELONY;40.739572936;-73.995234495
BRONX;PUBLIC ORDER;MISDEMEANOR;40.888510035;-73.831297726
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.667626126;-73.804680489
BROOKLYN;WEAPONS;FELONY;40.680398609;-73.949558393
STATEN ISLAND;THEFT&FRAUD;MISDEMEANOR;40.624122151;-74.083669699
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.764535539;-73.970728388
QUEENS;PUBLIC ORDER;MISDEMEANOR;40.701590715;-73.780683987
QUEENS;PUBLIC ORDER;MISDEMEANOR;40.711362836;-73.772571978
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.69588557;-73.845712414
MANHATTAN;WEAPONS;MISDEMEANOR;40.737368955;-73.996840424
BRONX;PUBLIC ORDER;MISDEMEANOR;40.902771023;-73.850947753
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.715616526;-73.992090643
MANHATTAN;ASSAULT;VIOLATION;40.817217733;-73.953472135
BROOKLYN;THEFT&FRAUD;FELONY;40.65344947;-73.911661742
BRONX;ASSAULT;VIOLATION;40.821821427;-73.895873187
MANHATTAN;ASSAULT;MISDEMEANOR;40.750128397;-73.970832165
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.694620297;-73.865451893
BRONX;THEFT&FRAUD;FELONY;40.895243728;-73.856361271
MANHATTAN;DRIVING;MISDEMEANOR;40.76140476;-73.999676569
QUEENS;PUBLIC ORDER;MISDEMEANOR;40.74185438;-73.869748322
BRONX;ASSAULT;VIOLATION;40.84304926;-73.838782395
BRONX;THEFT&FRAUD;MISDEMEANOR;40.828554892;-73.879641992
BRONX;PUBLIC ORDER;MISDEMEANOR;40.822319157;-73.893888825
QUEENS;ASSAULT;VIOLATION;40.749793885;-73.93729249
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.690622013;-73.985235098
MANHATTAN;ASSAULT;MISDEMEANOR;40.71970619;-73.991682508
QUEENS;WEAPONS;MISDEMEANOR;40.679744937;-73.861930623
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.76950909;-73.844303547
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.752071613;-73.970575055
BRONX;PUBLIC ORDER;MISDEMEANOR;40.835083222;-73.850351342
BRONX;PUBLIC ORDER;MISDEMEANOR;40.826110743;-73.904607024
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.610339207;-73.91090122
MANHATTAN;ASSAULT;MISDEMEANOR;40.785144044;-73.975020106
BROOKLYN;THEFT&FRAUD;FELONY;40.62947224;-73.950295794
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.672908183;-74.001602059
MANHATTAN;PUBLIC ORDER;FELONY;40.751863853;-73.993706898
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.752152817;-73.977735823
MANHATTAN;ASSAULT;VIOLATION;40.762307706;-73.995850149
MANHATTAN;HEALTH&DRUGS;FELONY;40.795119497;-73.946127126
BRONX;PUBLIC ORDER;MISDEMEANOR;40.820276273;-73.896009285
BROOKLYN;ASSAULT;MISDEMEANOR;40.676204101;-73.937383312
BRONX;THEFT&FRAUD;MISDEMEANOR;40.817432856;-73.89021154
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.73652873;-73.990727783
QUEENS;PUBLIC ORDER;MISDEMEANOR;40.591974719;-73.794056674
QUEENS;PUBLIC ORDER;FELONY;40.749877374;-73.862727261
BRONX;THEFT&FRAUD;FELONY;40.809450076;-73.922645866
QUEENS;THEFT&FRAUD;FELONY;40.750857359;-73.851742414
BRONX;ASSAULT;MISDEMEANOR;40.816366145;-73.867626311
BROOKLYN;ASSAULT;MISDEMEANOR;40.680347223;-73.930035241
QUEENS;PUBLIC ORDER;FELONY;40.793992305;-73.846452946
MANHATTAN;THEFT&FRAUD;FELONY;40.756554529;-73.992147146
BROOKLYN;ASSAULT;VIOLATION;40.668153737;-73.912280306
BROOKLYN;ASSAULT;MISDEMEANOR;40.694602482;-73.973121123
BRONX;THEFT&FRAUD;MISDEMEANOR;40.816088874;-73.917688689
QUEENS;THEFT&FRAUD;FELONY;40.735866763;-73.715190407
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.634993558;-73.93188426
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.78766688;-73.97706671
BROOKLYN;WEAPONS;FELONY;40.701535397;-73.986751034
QUEENS;ASSAULT;VIOLATION;40.715715166;-73.898935615
BRONX;ASSAULT;VIOLATION;40.832229816;-73.871768486
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.730338472;-73.983303186
BRONX;DRIVING;MISDEMEANOR;40.830722328;-73.827126059
BRONX;THEFT&FRAUD;MISDEMEANOR;40.87048933;-73.891519603
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.741807026;-74.007381272
MANHATTAN;THEFT&FRAUD;FELONY;40.755332442;-73.985260461
STATEN ISLAND;THEFT&FRAUD;FELONY;40.644754824;-74.087241385
BROOKLYN;THEFT&FRAUD;FELONY;40.610334433;-73.971138147
MANHATTAN;ASSAULT;FELONY;40.82423911;-73.942194083
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.725203365;-73.876015179
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.829884885;-73.936761711
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.657739603;-73.868597031
QUEENS;PUBLIC ORDER;MISDEMEANOR;40.756531815;-73.886493047
BROOKLYN;ASSAULT;VIOLATION;40.643272298;-73.962890162
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.646159596;-74.01280483
QUEENS;ASSAULT;VIOLATION;40.596462931;-73.772466409
MANHATTAN;THEFT&FRAUD;FELONY;40.858761753;-73.931590022
BROOKLYN;HEALTH&DRUGS;MISDEMEANOR;40.711809042;-73.942230262
BRONX;THEFT&FRAUD;MISDEMEANOR;40.832760286;-73.860579593
BRONX;OTHER;FELONY;40.814061874;-73.889725782
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.721271551;-73.84339889
BROOKLYN;ASSAULT;VIOLATION;40.683461344;-73.915941447
STATEN ISLAND;ASSAULT;VIOLATION;40.546846328;-74.198668295
BROOKLYN;THEFT&FRAUD;FELONY;40.706973222;-73.943143375
QUEENS;ASSAULT;VIOLATION;40.734181495;-73.814711355
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.819215857;-73.94703614
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.705770631;-73.801658061
BRONX;ASSAULT;MISDEMEANOR;40.855571684;-73.867660345
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.685312946;-73.968275256
MANHATTAN;ASSAULT;VIOLATION;40.718514334;-73.985366003
MANHATTAN;THEFT&FRAUD;FELONY;40.734360632;-73.994819911
BROOKLYN;OTHER;FELONY;40.690008127;-73.943785269
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.616518105;-73.960700646
BRONX;ASSAULT;VIOLATION;40.831733344;-73.917098388
STATEN ISLAND;ASSAULT;MISDEMEANOR;40.613724029;-74.084820045
BROOKLYN;ASSAULT;VIOLATION;40.65664263;-73.99884092
BROOKLYN;THEFT&FRAUD;FELONY;40.732727142;-73.942807485
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.85072685;-73.934323712
QUEENS;THEFT&FRAUD;FELONY;40.69942056;-73.900161255
MANHATTAN;HEALTH&DRUGS;MISDEMEANOR;40.719483607;-73.988663053
BRONX;PUBLIC ORDER;MISDEMEANOR;40.824941458;-73.878322473
BRONX;DRIVING;MISDEMEANOR;40.889563531;-73.899043846
MANHATTAN;ASSAULT;MISDEMEANOR;40.807240696;-73.936306406
BROOKLYN;ASSAULT;VIOLATION;40.695433579;-73.985118635
BROOKLYN;DRIVING;MISDEMEANOR;40.638865171;-74.022712088
BROOKLYN;THEFT&FRAUD;FELONY;40.625600654;-73.931493975
QUEENS;THEFT&FRAUD;FELONY;40.723844742;-73.919281792
MANHATTAN;ASSAULT;VIOLATION;40.795814831;-73.937101065
BROOKLYN;ASSAULT;VIOLATION;40.644591939;-73.927175551
MANHATTAN;HEALTH&DRUGS;MISDEMEANOR;40.797088586;-73.942752192
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.748118736;-73.981707135
BRONX;PUBLIC ORDER;MISDEMEANOR;40.874733237;-73.901373328
BROOKLYN;OTHER;FELONY;40.667756807;-73.929828559
MANHATTAN;THEFT&FRAUD;FELONY;40.796057619;-73.921267328
QUEENS;ASSAULT;VIOLATION;40.751067696;-73.881709312
QUEENS;PUBLIC ORDER;MISDEMEANOR;40.745135489;-73.911377773
BROOKLYN;ASSAULT;MISDEMEANOR;40.662049731;-73.896252342
BRONX;THEFT&FRAUD;FELONY;40.858462865;-73.852641288
BRONX;PUBLIC ORDER;MISDEMEANOR;40.828848333;-73.916661142
BRONX;THEFT&FRAUD;MISDEMEANOR;40.850599526;-73.886896409
BROOKLYN;ASSAULT;FELONY;40.672866409;-73.871303415
MANHATTAN;ASSAULT;MISDEMEANOR;40.809228335;-73.937142575
BRONX;THEFT&FRAUD;FELONY;40.816327333;-73.917225961
BROOKLYN;ASSAULT;VIOLATION;40.680785613;-73.974475116
BRONX;ASSAULT;FELONY;40.827888685;-73.875191502
BRONX;PUBLIC ORDER;MISDEMEANOR;40.791151867;-73.884371919
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.792461167;-73.973522215
BRONX;DRIVING;MISDEMEANOR;40.821007162;-73.896893331
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.697144084;-73.836783899
MANHATTAN;THEFT&FRAUD;FELONY;40.710074708;-74.009765589
QUEENS;PUBLIC ORDER;MISDEMEANOR;40.730483949;-73.795064645
MANHATTAN;ASSAULT;MISDEMEANOR;40.815359008;-73.959275438
STATEN ISLAND;ASSAULT;VIOLATION;40.594486296;-74.071930108
MANHATTAN;ASSAULT;VIOLATION;40.818063875;-73.955415259
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.731552757;-74.004941019
BRONX;PUBLIC ORDER;FELONY;40.823247326;-73.888550744
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.676730474;-73.947073582
STATEN ISLAND;ASSAULT;MISDEMEANOR;40.623870882;-74.07798489
MANHATTAN;PUBLIC ORDER;FELONY;40.72046384;-74.006852204
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.684905526;-73.995811696
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.64668105;-73.954491946
BROOKLYN;ASSAULT;VIOLATION;40.640658517;-73.953310585
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.733989763;-73.989887404
STATEN ISLAND;THEFT&FRAUD;FELONY;40.641411055;-74.094951653
BRONX;THEFT&FRAUD;FELONY;40.852485992;-73.906213897
BRONX;THEFT&FRAUD;MISDEMEANOR;40.836016182;-73.8611293
BRONX;HEALTH&DRUGS;MISDEMEANOR;40.825225023;-73.916268224
BRONX;HEALTH&DRUGS;MISDEMEANOR;40.867685151;-73.898545575
BRONX;DRIVING;MISDEMEANOR;40.83096906;-73.889426744
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.766597244;-73.988543123
MANHATTAN;PUBLIC ORDER;FELONY;40.73975965;-74.002523863
BRONX;THEFT&FRAUD;MISDEMEANOR;40.873671035;-73.908013649
BRONX;PUBLIC ORDER;FELONY;40.837980964;-73.907148669
BRONX;THEFT&FRAUD;MISDEMEANOR;40.816980584;-73.921152255
BROOKLYN;ASSAULT;VIOLATION;40.683683093;-73.868448559
BRONX;PUBLIC ORDER;MISDEMEANOR;40.826701321;-73.915774955
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.722273155;-73.976342426
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.688947184;-73.946476131
BRONX;ASSAULT;MISDEMEANOR;40.823046444;-73.909948
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.735120728;-73.991456867
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.762553366;-73.968938778
BRONX;ASSAULT;VIOLATION;40.869688936;-73.86875672
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.748663034;-73.988109507
BRONX;PUBLIC ORDER;FELONY;40.83875187;-73.913757556
BROOKLYN;THEFT&FRAUD;FELONY;40.615968922;-74.031060735
BROOKLYN;HEALTH&DRUGS;MISDEMEANOR;40.702224469;-73.932417867
MANHATTAN;THEFT&FRAUD;FELONY;40.850810436;-73.931739169
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.734645797;-73.99033113
BROOKLYN;THEFT&FRAUD;FELONY;40.710630844;-73.92656235
BROOKLYN;ASSAULT;FELONY;40.672705716;-73.872424874
BROOKLYN;OTHER;FELONY;40.612236421;-73.953841906
STATEN ISLAND;ASSAULT;VIOLATION;40.627439066;-74.081995076
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.669203567;-73.914034458
MANHATTAN;ASSAULT;FELONY;40.816382236;-73.939296249
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.691392608;-73.907323952
MANHATTAN;THEFT&FRAUD;FELONY;40.79962153;-73.941872335
MANHATTAN;HEALTH&DRUGS;MISDEMEANOR;40.811862362;-73.935500005
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.692936626;-73.993647549
MANHATTAN;THEFT&FRAUD;FELONY;40.72358816;-73.977669603
BROOKLYN;ASSAULT;VIOLATION;40.72146384;-73.958355148
BROOKLYN;ASSAULT;MISDEMEANOR;40.652360175;-74.011757291
BRONX;THEFT&FRAUD;FELONY;40.854612389;-73.884232679
BRONX;ASSAULT;FELONY;40.791151867;-73.884371919
BRONX;THEFT&FRAUD;FELONY;40.821944924;-73.916048341
STATEN ISLAND;THEFT&FRAUD;MISDEMEANOR;40.637902544;-74.081517912
BROOKLYN;WEAPONS;MISDEMEANOR;40.66475956;-73.894042144
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.849587813;-73.934350139
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.621873331;-73.918990849
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.800321033;-73.946718878
BRONX;ASSAULT;MISDEMEANOR;40.838861771;-73.910306061
BRONX;PUBLIC ORDER;MISDEMEANOR;40.8807727;-73.882104161
BRONX;PUBLIC ORDER;MISDEMEANOR;40.854063692;-73.902296834
QUEENS;ASSAULT;MISDEMEANOR;40.675239972;-73.811147412
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.772678538;-73.959521772
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.747161358;-73.985496854
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.743912684;-73.829592398
QUEENS;ASSAULT;VIOLATION;40.761011347;-73.819820341
MANHATTAN;HEALTH&DRUGS;FELONY;40.737712042;-73.996591421
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.749292156;-74.003011456
BRONX;PUBLIC ORDER;MISDEMEANOR;40.840160374;-73.867860862
MANHATTAN;ASSAULT;MISDEMEANOR;40.811130194;-73.936714506
MANHATTAN;ASSAULT;MISDEMEANOR;40.723968133;-73.985061756
BRONX;PUBLIC ORDER;MISDEMEANOR;40.854633375;-73.918392876
BRONX;ASSAULT;VIOLATION;40.844791129;-73.911320914
MANHATTAN;THEFT&FRAUD;FELONY;40.779168082;-73.954784146
BROOKLYN;ASSAULT;FELONY;40.60581986;-74.007751578
MANHATTAN;ASSAULT;VIOLATION;40.819823251;-73.955446596
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.723588965;-73.982305535
STATEN ISLAND;ASSAULT;VIOLATION;40.64173826;-74.075678037
QUEENS;THEFT&FRAUD;FELONY;40.716141454;-73.87982334
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.788034638;-73.976886023
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.706184974;-73.834590473
BRONX;DRIVING;MISDEMEANOR;40.862853613;-73.831988254
BROOKLYN;ASSAULT;MISDEMEANOR;40.649492408;-74.003972745
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.704401714;-73.890448183
BROOKLYN;ASSAULT;MISDEMEANOR;40.638544391;-73.958821253
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.574825477;-73.99092661
MANHATTAN;ASSAULT;VIOLATION;40.73137039;-73.982563257
MANHATTAN;ASSAULT;MISDEMEANOR;40.821752222;-73.954003697
QUEENS;ASSAULT;VIOLATION;40.747903738;-73.86967875
BROOKLYN;ASSAULT;MISDEMEANOR;40.655516778;-73.948614924
QUEENS;ASSAULT;VIOLATION;40.726977144;-73.735025113
STATEN ISLAND;THEFT&FRAUD;MISDEMEANOR;40.556915896;-74.117845456
BROOKLYN;HEALTH&DRUGS;MISDEMEANOR;40.64500992;-74.008635382
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.625027976;-73.973923656
STATEN ISLAND;THEFT&FRAUD;FELONY;40.617875887;-74.082444386
BRONX;THEFT&FRAUD;MISDEMEANOR;40.881755556;-73.882355561
MANHATTAN;THEFT&FRAUD;FELONY;40.751847527;-73.997428047
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.722991642;-73.99135019
QUEENS;ASSAULT;VIOLATION;40.768265779;-73.932025939
BRONX;THEFT&FRAUD;FELONY;40.803850251;-73.9104616
QUEENS;THEFT&FRAUD;FELONY;40.718520884;-73.771028808
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.748794048;-73.873040688
BRONX;THEFT&FRAUD;MISDEMEANOR;40.830798914;-73.826948796
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.861948368;-73.927136388
MANHATTAN;PUBLIC ORDER;FELONY;40.79481676;-73.944408254
BRONX;PUBLIC ORDER;MISDEMEANOR;40.850330409;-73.844363777
BROOKLYN;ASSAULT;VIOLATION;40.658234712;-73.920683917
QUEENS;THEFT&FRAUD;FELONY;40.751354787;-73.888865918
MANHATTAN;ASSAULT;FELONY;40.825438196;-73.936307055
BRONX;ASSAULT;FELONY;40.830725856;-73.867048484
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.780493821;-73.954862683
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.629345154;-73.927991972
QUEENS;ASSAULT;MISDEMEANOR;40.684863621;-73.850681249
MANHATTAN;PUBLIC ORDER;FELONY;40.727138212;-73.984195143
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.753464076;-73.994399743
BRONX;THEFT&FRAUD;FELONY;40.838173866;-73.927353964
BROOKLYN;ASSAULT;VIOLATION;40.690613276;-73.87054076
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.761431104;-73.984049836
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.681470051;-73.781370298
MANHATTAN;THEFT&FRAUD;FELONY;40.765845375;-73.963222583
BROOKLYN;THEFT&FRAUD;FELONY;40.657239618;-73.960244162
BRONX;ASSAULT;VIOLATION;40.853011321;-73.911056922
MANHATTAN;THEFT&FRAUD;FELONY;40.803891802;-73.968883367
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.72712828;-73.956352819
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.750862997;-73.945444683
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.774194967;-73.920051173
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.733520799;-74.003533941
BRONX;THEFT&FRAUD;FELONY;40.875493968;-73.850690692
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.699599211;-73.951729363
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.699113248;-73.910284899
BRONX;PUBLIC ORDER;MISDEMEANOR;40.808513327;-73.921465721
QUEENS;PUBLIC ORDER;MISDEMEANOR;40.692192198;-73.739660091
STATEN ISLAND;PUBLIC ORDER;MISDEMEANOR;40.593857773;-74.163135755
BRONX;THEFT&FRAUD;MISDEMEANOR;40.832663967;-73.877260393
BROOKLYN;THEFT&FRAUD;FELONY;40.604092626;-73.984692433
BRONX;HEALTH&DRUGS;MISDEMEANOR;40.874431168;-73.846053855
BRONX;PUBLIC ORDER;FELONY;40.819444206;-73.908467961
BROOKLYN;THEFT&FRAUD;FELONY;40.678954527;-74.009674503
BROOKLYN;ASSAULT;MISDEMEANOR;40.638005278;-73.955766154
BROOKLYN;ASSAULT;FELONY;40.677654048;-73.913118648
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.690905518;-73.994048004
BRONX;ASSAULT;FELONY;40.818561118;-73.916645122
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.740512143;-73.792879432
BRONX;THEFT&FRAUD;FELONY;40.869891946;-73.901785463
STATEN ISLAND;THEFT&FRAUD;MISDEMEANOR;40.511586338;-74.249303727
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.716262809;-73.979915818
BRONX;PUBLIC ORDER;MISDEMEANOR;40.83462336;-73.920766358
BRONX;PUBLIC ORDER;MISDEMEANOR;40.887332814;-73.847246396
BROOKLYN;PUBLIC ORDER;FELONY;40.655931937;-73.909650986
BROOKLYN;THEFT&FRAUD;FELONY;40.669941305;-73.869603974
QUEENS;THEFT&FRAUD;FELONY;40.774870135;-73.90890472
BRONX;PUBLIC ORDER;MISDEMEANOR;40.826145937;-73.910857968
BRONX;THEFT&FRAUD;FELONY;40.879047073;-73.867638932
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.835784572;-73.944623378
MANHATTAN;THEFT&FRAUD;FELONY;40.836194241;-73.946115551
BROOKLYN;ASSAULT;MISDEMEANOR;40.659775295;-73.91785633
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.723392998;-73.976255443
BRONX;ASSAULT;VIOLATION;40.880069548;-73.876370078
MANHATTAN;THEFT&FRAUD;FELONY;40.785897843;-73.970755108
QUEENS;PUBLIC ORDER;MISDEMEANOR;40.704519831;-73.893470403
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.669488093;-73.943579065
QUEENS;ASSAULT;MISDEMEANOR;40.684767444;-73.783302928
MANHATTAN;WEAPONS;FELONY;40.861559813;-73.924718235
BRONX;THEFT&FRAUD;MISDEMEANOR;40.836998644;-73.92239339
MANHATTAN;ASSAULT;VIOLATION;40.829884885;-73.936761711
BRONX;PUBLIC ORDER;MISDEMEANOR;40.88743649;-73.848859174
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.80111356;-73.9346869
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.708636532;-73.963380387
BRONX;ASSAULT;MISDEMEANOR;40.813147933;-73.908617511
BROOKLYN;DRIVING;MISDEMEANOR;40.701213083;-73.951605574
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.747214384;-73.997099806
BROOKLYN;OTHER;FELONY;40.628169744;-73.941358783
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.809413199;-73.944367164
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.701463974;-73.886745493
QUEENS;ASSAULT;VIOLATION;40.735665368;-73.865332928
QUEENS;ASSAULT;VIOLATION;40.754972311;-73.946354503
BRONX;ASSAULT;FELONY;40.818396427;-73.920521939
BROOKLYN;DRIVING;MISDEMEANOR;40.664105627;-73.909308301
BRONX;THEFT&FRAUD;MISDEMEANOR;40.817877907;-73.916956682
MANHATTAN;THEFT&FRAUD;FELONY;40.732263698;-73.996353559
STATEN ISLAND;ASSAULT;VIOLATION;40.615877948;-74.064889816
BRONX;DRIVING;MISDEMEANOR;40.828513113;-73.89594221
BROOKLYN;THEFT&FRAUD;FELONY;40.667971095;-73.870083649
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.778412523;-73.98208877
MANHATTAN;THEFT&FRAUD;FELONY;40.73903084;-73.981543636
BRONX;HEALTH&DRUGS;FELONY;40.904095295;-73.849859523
BROOKLYN;THEFT&FRAUD;FELONY;40.645968299;-73.950031258
QUEENS;DRIVING;MISDEMEANOR;40.767456606;-73.881734355
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.693378651;-73.996323229
MANHATTAN;ASSAULT;VIOLATION;40.780865841;-73.958816292
BRONX;THEFT&FRAUD;FELONY;40.827819901;-73.925930756
BROOKLYN;ASSAULT;VIOLATION;40.660163448;-73.89863772
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.739196271;-73.901754383
STATEN ISLAND;ASSAULT;MISDEMEANOR;40.62966553;-74.121767514
BROOKLYN;PUBLIC ORDER;FELONY;40.690995833;-73.869029117
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.84503177;-73.939689366
BRONX;THEFT&FRAUD;FELONY;40.839924148;-73.917912182
BRONX;ASSAULT;FELONY;40.805501602;-73.916477255
BRONX;ASSAULT;VIOLATION;40.845751206;-73.921924155
BROOKLYN;HEALTH&DRUGS;MISDEMEANOR;40.638484264;-73.922184675
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.79999353;-73.944848192
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.724342261;-74.005391456
BRONX;THEFT&FRAUD;MISDEMEANOR;40.853450242;-73.891536549
BRONX;PUBLIC ORDER;MISDEMEANOR;40.835628205;-73.849417753
BRONX;ASSAULT;MISDEMEANOR;40.861839285;-73.892853272
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.690053912;-73.830790184
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.753567289;-73.904422158
QUEENS;ASSAULT;MISDEMEANOR;40.752259534;-73.85358003
QUEENS;THEFT&FRAUD;FELONY;40.774180687;-73.898435293
BRONX;PUBLIC ORDER;MISDEMEANOR;40.834209383;-73.851686775
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.601240096;-73.75182645
BROOKLYN;ASSAULT;VIOLATION;40.658626592;-73.89282645
